code;name;type
5205240000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqlanmış liflərdən təksaplı iplik:– – xətti sıxlığı 192,31 dteks-dən az, lakin 125 dteks-dən az olmayan (52 metrik nömrədən yuxarı, lakin 80 metrik nömrədən yuxarı olmayan)";PRODUCT
6204693900;"Qadın və qızlar üçün kostyumlar, komplektlər, jaketlər, blayzerlər, donlar , yubkalar, yubka-şalvarlar, şalvarlar, önlüklü və çiyin qayışlarla kombinezonlar, brici və şortlar (çimərlik paltarından başqa):– şalvarlar, önlüklü və çiyin qayışlarla kombinezonlar, bricilər və şortlar:– – digər toxuculuq materiallarından:– – – süni saplardan:– – – – önlüklü və çiyin qayışlarla kombinezonlar:– – – – – digərləri";PRODUCT
6204695000;"Qadın və qızlar üçün kostyumlar, komplektlər, jaketlər, blayzerlər, donlar , yubkalar, yubka-şalvarlar, şalvarlar, önlüklü və çiyin qayışlarla kombinezonlar, brici və şortlar (çimərlik paltarından başqa):– şalvarlar, önlüklü və çiyin qayışlarla kombinezonlar, bricilər və şortlar:– – digər toxuculuq materiallarından:– – – süni saplardan:– – – – digərləri";PRODUCT
6204699000;"Qadın və qızlar üçün kostyumlar, komplektlər, jaketlər, blayzerlər, donlar , yubkalar, yubka-şalvarlar, şalvarlar, önlüklü və çiyin qayışlarla kombinezonlar, brici və şortlar (çimərlik paltarından başqa):– şalvarlar, önlüklü və çiyin qayışlarla kombinezonlar, bricilər və şortlar:– – digər toxuculuq materiallarından:– – – digərləri";PRODUCT
6205200000;"Kişi və ya oğlan köynəkləri:– pambıq ipliyindən";PRODUCT
6205300000;"Kişi və ya oğlan köynəkləri:– kimyəvi saplardan";PRODUCT
6205901000;"Kişi və ya oğlan köynəkləri:– digər toxuculuq materiallarından:– – kətan və ya rami liflərindən ";PRODUCT
6205908000;"Kişi və ya oğlan köynəkləri:– digər toxuculuq materiallarından:– – digərləri";PRODUCT
6206100000;"Qadınlar və qızlar üçün bluzka, bluza və bluzon:– ipək sapdan və ya ipək tullantı ipliyindən";PRODUCT
6206200000;"Qadınlar və qızlar üçün bluzka, bluza və bluzon:– yun ipliyindən və ya zərif heyvan tükü ipliklərindən";PRODUCT
6206300000;"Qadınlar və qızlar üçün bluzka, bluza və bluzon:– pambıq ipliyindən";PRODUCT
6206400000;"Qadınlar və qızlar üçün bluzka, bluza və bluzon:– kimyəvi saplardan";PRODUCT
6206901000;"Qadınlar və qızlar üçün bluzka, bluza və bluzon:– digər toxuculuq materiallarından:– – kətan və rami liflərindən";PRODUCT
6206909000;"Qadınlar və qızlar üçün bluzka, bluza və bluzon:– digər toxuculuq materiallarından:– – digərləri";PRODUCT
4804315100;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 150 q və ya az:– – ağardılmamış:– – – ümumi lif kütləsinin 80%-dən az olmayaraq kimyəvi sulfat və ya natron üsulu nəticəsində alınmış iynəyarpaqlı ağac liflərindən ibarət olan:– – – – elektrotexniki izolyasiya kraft-kağızı";PRODUCT
4804315800;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 150 q və ya az:– – ağardılmamış:– – – ümumi lif kütləsinin 80%-dən az olmayaraq kimyəvi sulfat və ya natron üsulu nəticəsində alınmış iynəyarpaqlı ağac liflərindən ibarət olan:– – – – digərləri";PRODUCT
4804318000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 150 q və ya az:– – ağardılmamış:– – – digərləri";PRODUCT
4804395100;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 150 q və ya az:– – digərləri:– – – ümumi lif kütləsinin 80%-dən az olmayaraq kimyəvi sulfat və ya natron üsulu nəticəsində alınmış iynəyarpaqlı ağac liflərindən ibarət olan:– – – – bütün kütlə üzrə bərabər ağardılmış";PRODUCT
4804395800;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 150 q və ya az:– – digərləri:– – – ümumi lif kütləsinin 80%-dən az olmayaraq kimyəvi sulfat və ya natron üsulu nəticəsində alınmış iynəyarpaqlı ağac liflərindən ibarət olan:– – – – digərləri";PRODUCT
4804398000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 150 q və ya az:– – digərləri:– – – digərləri";PRODUCT
4804419100;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2 xüsusi kütləsi 150 q-dan çox, lakin 225 q-dan az olan:– – ağardılmamış:– – – hopdurulmuş kraft";PRODUCT
4804419800;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2 xüsusi kütləsi 150 q-dan çox, lakin 225 q-dan az olan:– – ağardılmamış:– – – digərləri";PRODUCT
4804420000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2 xüsusi kütləsi 150 q-dan çox, lakin 225 q-dan az olan:– – bütün kütlə üzrə bərabər ağardılmış və tərkibində ümumi lif kütləsinə görə 95%-dən çox kimyəvi üsulla alınmış liflər olan";PRODUCT
4804490000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2 xüsusi kütləsi 150 q-dan çox, lakin 225 q-dan az olan:– – digərləri";PRODUCT
4804510000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 225 q və ya çox:– – ağardılmamış";PRODUCT
4804520000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 225 q və ya çox:– – bütün kütlə üzrə bərabər ağardılmış və tərkibində ümumi lif kütləsinə görə 95%-dən çox kimyəvi üsulla alınmış liflər olan";PRODUCT
5909009000;"Toxunma şlanqlar və analoji toxunma araqatlı borucuqlar, örtüklə və ya digər materiallardan olan ləvazimatlarla və ya onlarsız:– digər toxuculuq materiallarından";PRODUCT
5910000000;"Toxuculuq materiallarından konveyer lentləri və ya ötürücü qayışlar,və ya beltinq, plastmassa iə hopdurulmuş və ya hopdurulmamış, üzlənmiş və ya üzlənməmiş, təkrarlanmış və ya təkrarlanmamış və ya metallarla və ya digər metallarla armaturlaşdırılmış ";PRODUCT
5911100000;"Bu qrupun 7-ci qeydində adı çəkilən texniki məqsədlər üçün toxuculuq materialları və məmulatlar:– toxuculuq materiallar, keçə və ya fetr və keçə araqalı parçalar, rezinlə, dəri ilə və ya digər materiallarla örtülmüş və ya təkrarlanmış, iynəli lentlər üçün istifadə edilən, və ya texniki məqsədlər üçün istifadə edilən analoji materiallar ,toxuculuqda istifadə edilən rezinlə hopdurulmuş velvetdən hazırlanmış ensiz parçalar da daxil edilməklə";PRODUCT
5911200000;"Bu qrupun 7-ci qeydində adı çəkilən texniki məqsədlər üçün toxuculuq materialları və məmulatlar:– süzgəc parçası, hazır və tamamlanmamış şəkildə";PRODUCT
5911311100;"Bu qrupun 7-ci qeydində adı çəkilən texniki məqsədlər üçün toxuculuq materialları və məmulatlar:– toxuculuq materiallar və keçə və ya fetr, kağızdüzəldən və ya analoji maşınlarda (məsələn, sellüloza və ya asbestsement üçün) istifadə olunan, sonsuz və ya birləşmələrlə olan:– – səthi sıxlıgı 650 q/m2-dan az:– – – ipək və ya kimyəvi liflərdən:– – – – kağızdüzəldən maşınlarda istifadə olunan tipli, toxunma materialları (misal üçün, qəlibləmə parçaları)";PRODUCT
6211323100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – pambıq ipliyindən:– – – astarlı idman kostyumları:– – – – üz tərəfi eyni materialdan olan";PRODUCT
6211324100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – pambıq ipliyindən:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – üst hissələri";PRODUCT
6211324200;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – pambıq ipliyindən:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – alt hissələri";PRODUCT
6211329000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – pambıq ipliyindən:– – – digəri";PRODUCT
6211331000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – kimyəvi saplardan:– – – istehsalat və peşə geyimləri";PRODUCT
6211333100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – kimyəvi saplardan:– – – astarlı idman kostyumları:– – – – üz tərəfi eyni materialdan olan";PRODUCT
6211334100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – kimyəvi saplardan:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – üst hissələri";PRODUCT
6211334200;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – kimyəvi saplardan:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – alt hissələri";PRODUCT
6211339000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – kimyəvi saplardan:– – – digəri";PRODUCT
6211390000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– digər kişi və ya oğlan geyim əşyaları:– – digər toxuculuq materiallarından";PRODUCT
6211421000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – pambıq ipliyindən:– – – önlüklər, kombinezonlar, xüsusi paltarlar və digər istehsalat və peşə geyimləri (evdə istifadə üçün yararlı və ya yarasız)";PRODUCT
6211423100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – pambıq ipliyindən:– – – astarlı idman kostyumları:– – – – üz tərəfi eyni materialdan olan";PRODUCT
6211424100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – pambıq ipliyindən:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – üst hissələri";PRODUCT
6211424200;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – pambıq ipliyindən:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – alt hissələri";PRODUCT
6211429000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – pambıq ipliyindən:– – – digəri";PRODUCT
6211431000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – kimyəvi saplardan:– – – önlüklər, kombinezonlar, xüsusi paltarlar və digər istehsalat və peşə geyimləri (evdə istifadə üçün yararlı və yararsız)";PRODUCT
6211433100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – kimyəvi saplardan:– – – astarlı idman kostyumları:– – – – üz tərəfi eyni materialdan olan";PRODUCT
6211434100;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – kimyəvi saplardan:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – üst hissələri";PRODUCT
6211434200;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – kimyəvi saplardan:– – – astarlı idman kostyumları:– – – – digərləri:– – – – – alt hissələri";PRODUCT
6211439000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – kimyəvi saplardan:– – – digəri";PRODUCT
6211490000;"İdman, xizək və çimərlik kostyumları ; digər geyim əşyaları:– qadın və ya qızlar üçün digər geyim əşyaları:– – digər toxuculuq materiallarından";PRODUCT
8535400000;"Elektrik dövrələrinin kommutasiyası və ya qorunması üçün və ya elektrik dövrələrinə və ya 1000 V-dan çox gərginliyə malik elektrik dövrələrinə qoşulmaq üçün elektrik aparatura (məsələn, açarlar, dəyişdirici açarlar, kəsicilər, əriyən qoruyucular, ildırım ötürücüləri, gərginliyi məhdudlaşdıranlar, gərginlik sıçrayışlarının söndürücüləri, cərəyan qəbulediciləri və cərəyan yığıcıları və digər birləçdiricilər, birləşdirici qutular):– ildırımötürənlər, cərəyan məhdudlaşdırıcılar və cərəyan sıçrayışlarının söndürücüləri";PRODUCT
9001900000;"Optik liflər və lifli-optik burmalar; lifli-optik kabellər, 8544 mal mövqeyində göstərilənlərdən başqa; polyarlaşdılmış materiallardan təbəqələr və lövhələr; linzalar (kontakt linzaları daxil olmaqla), prizmalar, güzgülər və istənilən materialdan digər optik elementlər, çərçivəsiz, optik emal olunmamış şüşədən olan analoji elementlərdən başqa:– digərləri";PRODUCT
9002110000;"Linzalar, prizmalar, güzgülər və digər optik elementlər, istənilən materialdan, yığma halında, alət və cihazların və ya onlar üçün ləvazimatların hissələri olan, optik işlənməmiş şüşədən olan elementlərdən başqa:– obyektivlər:– – kameralar, proyektorlar və ya fotoböyüdücülər və ya kiçiltməklə proyeksiya üçün avadanlıqlar";PRODUCT
9002190000;"Linzalar, prizmalar, güzgülər və digər optik elementlər, istənilən materialdan, yığma halında, alət və cihazların və ya onlar üçün ləvazimatların hissələri olan, optik işlənməmiş şüşədən olan elementlərdən başqa:– obyektivlər:– – digərləri";PRODUCT
9002200000;"Linzalar, prizmalar, güzgülər və digər optik elementlər, istənilən materialdan, yığma halında, alət və cihazların və ya onlar üçün ləvazimatların hissələri olan, optik işlənməmiş şüşədən olan elementlərdən başqa:– süzgəclər";PRODUCT
9002900000;"Linzalar, prizmalar, güzgülər və digər optik elementlər, istənilən materialdan, yığma halında, alət və cihazların və ya onlar üçün ləvazimatların hissələri olan, optik işlənməmiş şüşədən olan elementlərdən başqa:– digərləri";PRODUCT
9003110000;"Eynəklər, qoruyucu eynəklər və ya analoji optik cihazlar üçün çərçivələr və armatura, və onların hissələri:– çərçivələr və armatura:– – plastmassadan";PRODUCT
9003190000;"Eynəklər, qoruyucu eynəklər və ya analoji optik cihazlar üçün çərçivələr və armatura, və onların hissələri:– çərçivələr və armatura:– – digər materiallardan";PRODUCT
9003900000;"Eynəklər, qoruyucu eynəklər və ya analoji optik cihazlar üçün çərçivələr və armatura, və onların hissələri:– hissələr";PRODUCT
9004101000;"Eynəklər, qoruyucu eynəklər və ya analoji optik, korreksiyaedici, qoruyucu və ya digər:– günəş eynəkləri:– – optik emal olunmuş linzalarla";PRODUCT
9004109100;"Eynəklər, qoruyucu eynəklər və ya analoji optik, korreksiyaedici, qoruyucu və ya digər:– günəş eynəkləri:– – digərləri:– – – plastmassadan linzalarla";PRODUCT
9004109900;"Eynəklər, qoruyucu eynəklər və ya analoji optik, korreksiyaedici, qoruyucu və ya digər:– günəş eynəkləri:– – digərləri:– – – digərləri";PRODUCT
9004901000;"Eynəklər, qoruyucu eynəklər və ya analoji optik, korreksiyaedici, qoruyucu və ya digər:– digərləri:– – plastmassadan linzalarla";PRODUCT
9004909000;"Eynəklər, qoruyucu eynəklər və ya analoji optik, korreksiyaedici, qoruyucu və ya digər:– digərləri:– – digərləri";PRODUCT
9005100000;"Binokllar, monokulyarlar, digər müşahidə boruları və onların armaturaları; digər astronomiya cihazları və onlar üçün armatura, radioastronomiya cihazlardan başqa:– binokllar";PRODUCT
9005800000;"Binokllar, monokulyarlar, digər müşahidə boruları və onların armaturaları; digər astronomiya cihazları və onlar üçün armatura, radioastronomiya cihazlardan başqa:– digər cihazlar";PRODUCT
9005900000;"Binokllar, monokulyarlar, digər müşahidə boruları və onların armaturaları; digər astronomiya cihazları və onlar üçün armatura, radioastronomiya cihazlardan başqa:– hissələr və ləvazimatlar (armatura daxil olmaqla)";PRODUCT
9006100000;"Fotokameralar (kinokameralardan başqa); fotoişartı və işartı lampaları, 8539 mal mövqeyində göstərilmiş qazboşalan lampalarından başqa:– çap lövhələrinin və ya silindrlərinin hazırlanması üçün istifadə olunan fotokameralar";PRODUCT
9006300000;"Fotokameralar (kinokameralardan başqa); fotoişartı və işartı lampaları, 8539 mal mövqeyində göstərilmiş qazboşalan lampalarından başqa:– xüsusi olaraq sualtı çəkiliş, aerofotoçəkiliş və ya daxili orqanların tibbi və ya cərrahi müayinəsi üçün nəzərdə tutulan fotokameralar; məhkəmə və ya kriminalistika məqsədlərlə müqayisəyə imkan verən kameralar";PRODUCT
9006400000;"Fotokameralar (kinokameralardan başqa); fotoişartı və işartı lampaları, 8539 mal mövqeyində göstərilmiş qazboşalan lampalarından başqa:– təcili hazır şəklin alınması üçün fotokameralar";PRODUCT
9006510000;"Fotokameralar (kinokameralardan başqa); fotoişartı və işartı lampaları, 8539 mal mövqeyində göstərilmiş qazboşalan lampalarından başqa:– digər fotokameralar:– – güzgülü, eni 35 mm-dən çox olmayan makaralı fotoplyonka üçün ";PRODUCT
9006520000;"Fotokameralar (kinokameralardan başqa); fotoişartı və işartı lampaları, 8539 mal mövqeyində göstərilmiş qazboşalan lampalarından başqa:– digər fotokameralar:– – digərləri, eni 35 mm-dən az olan makaralı fotoplyonka üçün";PRODUCT
8536411000;"Elektrik dövrlərinin kommutasiyası və ya qorunması üçün və ya elektrik dövrlərinə və ya 1000 V-dan çox olmayan gərginliyə malik elektrik dövrələrinə qoşulmaq üçün elektrik aparaturaları (məsələn, açarlar, dəyişdirici açarlar, kəsicilər, relelər, əriyən qoruyucular, gərginlik sıçrayışlarının söndürücüləri, ştepsel vilkaları və rozetkaları, elektrik lampaları üçün patronlar və digər birləşdiricilər, birləşdirici qutular); optik liflər, lifli optik burmalar və ya kabellər üçün birləşdiricilər:– rele:– – 60 V-dan çox olmayan gərginliyə:– – – 2A-dən çox olmayan cərəyan gücünə";PRODUCT
9015809100;"Geodezik və ya topoqrafik (fotoqrammetrik cihazlar daxil olmaqla), hidroqrafik, okeanoqrafik, hidroloji, meteoroloji və ya geofiziki cihazlar və alətlər, kompaslardan başqa; məsafəölçənlər:– digər cihaz və alətlər:– – digərləri:– – – geodeziya, topoqrafiya, ərazinin çəkilişi üçün və ya nivelirləmədə istifadə olunan cihaz və alətlər; hidroqrafik cihazlar";PRODUCT
5205260000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqlanmış liflərdən təksaplı iplik:– – xətti sıxlığı 125 dteks-dən az, lakin 106,38 dteks-dən az olmayan (80 metrik nömrədən yuxarı, lakin 94 metrik nömrədən yuxarı olmayan)";PRODUCT
5205270000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqlanmış liflərdən təksaplı iplik:– – xətti sıxlığı 106,38 dteks-dən az, lakin 83,33 dteks-dən az olmayan (94 metrik nömrədən yuxarı, lakin 120 metrik nömrədən yuxarı olmayan)";PRODUCT
5205280000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqlanmış liflərdən təksaplı iplik:– – xətti sıxlığı 83,33 dteks-dən az (120 metrik nömrədən yuxarı)";PRODUCT
5205310000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqla daranmamış çoxeşməli (burma) və ya bireşməli liflərdən iplik:– – təksaplı ipliyin xətti sıxlığı 714,29 dteks və ya daha çox (təksaplı iplik üçün14 metrik nömrədən yuxarı olmayan)";PRODUCT
5205320000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqla daranmamış çoxeşməli (burma) və ya bireşməli liflərdən iplik:– – təksaplı ipliyin xətti sıxlığı 714,29 dteks-dən az, lakin 232,56 dteks-dən az olmayan (14 metrik nömrədən yuxarı, lakin təksaplı iplik üçün 43 metrik nömrədən yuxarı olmayan)";PRODUCT
5205330000;"Tərkibində 85 kütlə %-i və ya daha çox pambıq lifi olan, pərakəndə satış üçün qablaşdırılmamış pambıq ipliyi (tikiş saplarından başqa):– daraqla daranmamış çoxeşməli (burma) və ya bireşməli liflərdən iplik:– – təksaplı ipliyin xətti sıxlığı 232,56 dteks-dən az, lakin 192,31 dteks-dən az olmayan (43 metrik nömrədən yuxarı, lakin təksaplı iplik üçün 52 metrik nömrədən yuxarı olmayan)";PRODUCT
5603921000;"Toxunmamış materiallar, hopdurulmuş və ya hopdurulmamış, örtüklü və ya örtüksüz, təkrarlanmış və ya təkrarlanmamış:– digərləri:– – səthi sıxlığı 25 q/m2-dan artıq, lakin 70 q/m2-dan çox olmayan:– – – örtüklü ";PRODUCT
5603929000;"Toxunmamış materiallar, hopdurulmuş və ya hopdurulmamış, örtüklü və ya örtüksüz, təkrarlanmış və ya təkrarlanmamış:– digərləri:– – səthi sıxlığı 25 q/m2-dan artıq, lakin 70 q/m2-dan çox olmayan:– – – digərləri";PRODUCT
5603931000;"Toxunmamış materiallar, hopdurulmuş və ya hopdurulmamış, örtüklü və ya örtüksüz, təkrarlanmış və ya təkrarlanmamış:– digərləri:– – səthi sıxlığı 70 q/m2-dan artıq, lakin 150 q/m2-dan çox olmayan:– – – örtüklü ";PRODUCT
5603939000;"Toxunmamış materiallar, hopdurulmuş və ya hopdurulmamış, örtüklü və ya örtüksüz, təkrarlanmış və ya təkrarlanmamış:– digərləri:– – səthi sıxlığı 70 q/m2-dan artıq, lakin 150 q/m2-dan çox olmayan:– – – digərləri";PRODUCT
5603941000;"Toxunmamış materiallar, hopdurulmuş və ya hopdurulmamış, örtüklü və ya örtüksüz, təkrarlanmış və ya təkrarlanmamış:– digərləri:– – səthi sıxlığı 150 q/m2-dan artıq:– – – örtüklü ";PRODUCT
5603949000;"Toxunmamış materiallar, hopdurulmuş və ya hopdurulmamış, örtüklü və ya örtüksüz, təkrarlanmış və ya təkrarlanmamış:– digərləri:– – səthi sıxlığı 150 q/m2-dan artıq:– – – digərləri";PRODUCT
5604100000;"Toxunma örtüklü rezin saplar və şnurlar; 5404 və ya 5405 mal mövqelərində təsnif edilən, hopdurulmuş, rezin və ya plastmassa örtüklü toxuculuq sapları, yastı saplar və analoji saplar:– rezin saplar və şnur, toxunma örtüklü";PRODUCT
5604901000;"Toxunma örtüklü rezin saplar və şnurlar; 5404 və ya 5405 mal mövqelərində təsnif edilən, hopdurulmuş, rezin və ya plastmassa örtüklü toxuculuq sapları, yastı saplar və analoji saplar:– digərləri:– – poliefirlərdən, neylondan və ya digər poliamidlərdən yüksəkdavamlı sap, və ya viskoz lifdən, hopdurulmuş və ya örtüklü";PRODUCT
5604909000;"Toxunma örtüklü rezin saplar və şnurlar; 5404 və ya 5405 mal mövqelərində təsnif edilən, hopdurulmuş, rezin və ya plastmassa örtüklü toxuculuq sapları, yastı saplar və analoji saplar:– digərləri:– – digərləri";PRODUCT
5605000000;"Metallaşdırılmış, pozument və ya qeyri pozument sap, 5404 və ya 5405 mal mövqelərində təsnif olunan toxuculuq və yastı və ya analoji saplar ilə birləşdirilmiş sap və ya zolaq və ya toz şəklində metal və ya metalla örtülmüş";PRODUCT
5606001000;"Baftalı və yastı və 5404 və 5405 mal mövqelərində təsnif olunan analoji saplar, baftalı (at tükündən olan və 5605 mal mövqeyində təsnif olunan baftalı saplardan başqa); sinel ipliyi (tiftikli sinel daxil olmaqla); fasonlu ilməli iplik:– fasonlu ilməli iplik";PRODUCT
5606009100;"Baftalı və yastı və 5404 və 5405 mal mövqelərində təsnif olunan analoji saplar, baftalı (at tükündən olan və 5605 mal mövqeyində təsnif olunan baftalı saplardan başqa); sinel ipliyi (tiftikli sinel daxil olmaqla); fasonlu ilməli iplik:– digərləri:– – baftalı sap";PRODUCT
5606009900;"Baftalı və yastı və 5404 və 5405 mal mövqelərində təsnif olunan analoji saplar, baftalı (at tükündən olan və 5605 mal mövqeyində təsnif olunan baftalı saplardan başqa); sinel ipliyi (tiftikli sinel daxil olmaqla); fasonlu ilməli iplik:– digərləri:– – digərləri";PRODUCT
5607210000;"Ciyə, kəndir, kanat və troslar, hörülmüş və ya hörülməmiş, hörgüdə və ya hörgüsüz və hopdurulmuş və ya hopdurulmamış, örtülmüş və ya örtülməmiş, rezin və ya plastmassa üzlüklü və ya üzlüksüz:– sizal və ya Agave bitki növündən digər toxuculuq liflər:– – qablaşdırma üçün şpaqat və ya kəndir (viş)";PRODUCT
5607290000;"Ciyə, kəndir, kanat və troslar, hörülmüş və ya hörülməmiş, hörgüdə və ya hörgüsüz və hopdurulmuş və ya hopdurulmamış, örtülmüş və ya örtülməmiş, rezin və ya plastmassa üzlüklü və ya üzlüksüz:– sizal və ya Agave bitki növündən digər toxuculuq liflər:– – digərləri";PRODUCT
4804591000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 225 q və ya çox:– – digərləri:– – – ümumi lif kütləsinin 80%-dən az olmayaraq kimyəvi sulfat və ya natron üsulu nəticəsində alınmış iynəyarpaqlı ağac liflərindən ibarət olan";PRODUCT
4804599000;"Rulonlarda və ya vərəqlərdə təbaşirlənməmiş kraft-kağız və kraft-karton, 4802 və ya 4803 mal mövqelərində göstərilənlərdən başqa:– digər kraft-kağız və kraft-karton, 1 m2-nın kütləsi 225 q və ya çox:– – digərləri:– – – digərləri";PRODUCT
4805110000;"Digər təbaşirlənməmiş kağız və karton, rulonlarda və ya vərəqlərdə, sonradan emal olunmamış və ya bu qrupa 3-ci qeyddə göstərilən şəkildə emal olunan:– büzmələmə kağızı:– – yarımsellülozdan büzmələmə kağızı";PRODUCT
